i want to jump infront of a train,I am really sorry to hear that.Is everything alright?Your life is very precious for you and the people who love and care about you.You can feel free to let me know if something is bothering you.I would suggest you to contact the 24/7 suicide helpline: 116-123.
i want to jump infront of a bus,I am really sorry to hear that.Is everything alright?Your life is very precious for you and the people who love and care about you.You can feel free to let me know if something is bothering you.I would suggest you to contact the 24/7 suicide helpline: 116-123.
i want to kill myself,I am sorry to hear that.You should not talk about youself in such a negative manner.Life is a beatiful gift human kind is blessed with.I would suggest you to contact the 24/7 suicide helpline: 116-123.
I want to kill myself,I am sorry to hear that.You should not talk about youself in such a negative manner.Life is a beatiful gift human kind is blessed with.I would suggest you to contact the 24/7 suicide helpline: 116-123.
I am going to end it all,I am sorry to hear that.You should not talk about youself in such a negative manner.Life is a beatiful gift human kind is blessed with.I would suggest you to contact the 24/7 suicide helpline: 116-123.
I am going to kill myself,I am sorry to hear that.You should not talk about youself in such a negative manner.Life is a beatiful gift human kind is blessed with.I would suggest you to contact the 24/7 suicide helpline: 116-123.
I want to die,I am sorry to hear that.You should not talk about youself in such a negative manner.Life is a beatiful gift human kind is blessed with.I would suggest you to contact the 24/7 suicide helpline: 116-123.
I want to jump from a building,Many people around you love and care about you.They cherish you for who you are.Most people who survive such a decision admits.That the moment they started falling they felt instant regret and the value of their life.
I want to jump off a building,Many people around you love and care about you.They cherish you for who you are.Most people who survive such a decision admits.That the moment they started falling they felt instant regret and the value of their life.
I just want to disappear and never come back,I am sorry to hear that.But you have alot of people who love and cherish you.They would be really sad if someone as precious as you disappears from their life.
I want to eat poison,You dont have to end your precious life in such a painfull way.There are so many things to live for.Why are you planning to do this?If you dont mind me asking.I would suggest you to contact the 24/7 suicide helpline: 116-123.
I want someone to feed me poison,You dont have to end your precious life in such a painfull way.There are so many things to live for.Why are you planning to do this?If you dont mind me asking.I would suggest you to contact the 24/7 suicide helpline: 116-123.
I want to stab myself,You should not harbour such negative thoughts of ending your life in such a painful way inside you.I would suggest you to contact the 24/7 suicide helpline: 116-123.
I am disgusted,I am sorry to hear that.What are you disgusted about?
I am a parasite,I'm sorry to hear that. Why do you feel that way if you don't mind me asking?
Is living even worth it?,Absolutely.People realize it's worth only when it's about to end.But you have all the power in this world to make your life worth living.
What is the worth of life,A life's worth can't be measured.It can only be felt in your last moments.But you have the power to make it worth living.I trust you.You got this.
I want to escape,I'm sorry to hear that.From where do you want to escape?What is going on in your life that makes you want to escape?
Do you love me?,I am a chatbot so I am unable to harbour the feelings of love.But I am sure you are a nice person and your family and friends love you.
I want to overdose,That's not a good thing to want to do.Is there something bothernig you in your life?I would suggest you to contact the 24/7 suicide helpline: 116-123 if you are facing suicidal thoughts.
I want to cut my ties,Why do you want to do that? Is it because you don't like the way they treat you?By ties do you mean family membersfriends or soomeone else?
I want to hang myself,Death by suffocation is one of the most painful death a human can get.Why do you want to be so harsh on yourself?Is something bothering you? Are you feeling okay? You dont have to be so hard on yourself and start treating yourself in a much better way.I would suggest you to contact the 24/7 suicide helpline: 116-123.
I want to shoot myself,Why do you want to do that to yourself?Is something bothering you in your life? I will always be with you.You can share your emotions with me.I will try my best to help you out in that.I would suggest you to contact the 24/7 suicide helpline: 116-123.
I want to jump infront of a car,I am really sorry to hear that.Is everything alright?Your life is very precious for you and the people who love and care about you.You can feel free to let me know if something is bothering you.I would suggest you to contact the 24/7 suicide helpline: 116-123.
I want to jump infront of a train,I am really sorry to hear that.Is everything alright?Your life is very precious for you and the people who love and care about you.You can feel free to let me know if something is bothering you.I would suggest you to contact the 24/7 suicide helpline: 116-123.
I want to jump infront of a bus,I am really sorry to hear that.Is everything alright?Your life is very precious for you and the people who love and care about you.You can feel free to let me know if something is bothering you.I would suggest you to contact the 24/7 suicide helpline: 116-123.
why I am not getting a girlfriend,"Focus on building meaningful connections with people, rather than just trying to impress them or win them over. Finally, be patient and don't give up"
why I am not getting a gf?,"Focus on building meaningful connections with people, rather than just trying to impress them or win them over. Finally, be patient and don't give up"
why I am not getting a gf,"Focus on building meaningful connections with people, rather than just trying to impress them or win them over. Finally, be patient and don't give up"
why i am not getting a gf,"Focus on building meaningful connections with people, rather than just trying to impress them or win them over. Finally, be patient and don't give up"
why I am not getting gf,"Focus on building meaningful connections with people, rather than just trying to impress them or win them over. Finally, be patient and don't give up"
why I am not getting girlfriend,"Focus on building meaningful connections with people, rather than just trying to impress them or win them over. Finally, be patient and don't give up"
Will you be my girlfriend?,I am a chatbot so I am unable to harbour the feelings of love.But I am sure you are a nice person and your family and friends love you.
will you bes my gf,I am a chatbot so I am unable to harbour the feelings of love.But I am sure you are a nice person and your family and friends love you.
hey,"Hi there,I am ZEN your personal mental well-being chatbot. What brings you here today?"
okay thanks,Glad to help you
Okay thanks,Glad to help you
